# life_time, setting1, setting2, setting3, s1, s2, s3, s4, s5, s6, s7, s8, s9, s10, s11, s12, s13, s14, s15, s16, s17, s18, s19, s20, s21
1.520000000000000000e+02 2.299999999999999961e-03 -5.000000000000000104e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.423500000000000227e+02 1.586640000000000100e+03 1.405609999999999900e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.540099999999999909e+02 2.388099999999999909e+03 9.048110000000000582e+03 1.300000000000000044e+00 4.747999999999999687e+01 5.214700000000000273e+02 2.388050000000000182e+03 8.144909999999999854e+03 8.439199999999999591e+00 2.999999999999999889e-02 3.920000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.882000000000000028e+01 2.338670000000000115e+01
1.230000000000000000e+02 1.000000000000000021e-03 -2.000000000000000096e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.422799999999999727e+02 1.593619999999999891e+03 1.406230000000000018e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.527500000000000000e+02 2.388079999999999927e+03 9.057629999999999200e+03 1.300000000000000044e+00 4.753999999999999915e+01 5.216299999999999955e+02 2.388059999999999945e+03 8.143260000000000218e+03 8.423600000000000421e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.890999999999999659e+01 2.321259999999999835e+01
8.900000000000000000e+01 -3.000000000000000062e-03 2.999999999999999737e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.428300000000000409e+02 1.598420000000000073e+03 1.406549999999999955e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.542300000000000182e+02 2.388019999999999982e+03 9.089379999999999200e+03 1.300000000000000044e+00 4.749000000000000199e+01 5.217899999999999636e+02 2.388050000000000182e+03 8.155220000000000255e+03 8.388799999999999812e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.872999999999999687e+01 2.326399999999999935e+01
8.400000000000000000e+01 -1.000000000000000048e-04 2.000000000000000096e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.421900000000000546e+02 1.589819999999999936e+03 1.405180000000000064e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.535199999999999818e+02 2.388090000000000146e+03 9.059850000000000364e+03 1.300000000000000044e+00 4.747999999999999687e+01 5.214800000000000182e+02 2.388130000000000109e+03 8.138239999999999782e+03 8.454599999999999227e+00 2.999999999999999889e-02 3.910000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.892000000000000171e+01 2.328659999999999997e+01
1.840000000000000000e+02 2.299999999999999961e-03 4.000000000000000192e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.420900000000000318e+02 1.582289999999999964e+03 1.400990000000000009e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.546100000000000136e+02 2.387989999999999782e+03 9.064690000000000509e+03 1.300000000000000044e+00 4.728000000000000114e+01 5.224299999999999500e+02 2.388000000000000000e+03 8.151029999999999745e+03 8.417500000000000426e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.900000000000000000e+01 2.361270000000000024e+01
1.210000000000000000e+02 -1.299999999999999940e-03 2.999999999999999737e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.428300000000000409e+02 1.585619999999999891e+03 1.408630000000000109e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.537799999999999727e+02 2.388130000000000109e+03 9.060729999999999563e+03 1.300000000000000044e+00 4.750000000000000000e+01 5.218700000000000045e+02 2.388130000000000109e+03 8.138369999999999891e+03 8.439600000000000435e+00 2.999999999999999889e-02 3.920000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.881000000000000227e+01 2.341049999999999898e+01
1.760000000000000000e+02 3.099999999999999891e-03 4.000000000000000192e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.427400000000000091e+02 1.589960000000000036e+03 1.406930000000000064e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.529900000000000091e+02 2.388130000000000109e+03 9.049590000000000146e+03 1.300000000000000044e+00 4.739999999999999858e+01 5.213700000000000045e+02 2.388139999999999873e+03 8.125680000000000291e+03 8.406399999999999650e+00 2.999999999999999889e-02 3.940000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.872999999999999687e+01 2.330339999999999989e+01
3.600000000000000000e+01 -2.999999999999999737e-04 2.999999999999999737e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.429500000000000455e+02 1.591890000000000100e+03 1.401170000000000073e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.538400000000000318e+02 2.388059999999999945e+03 9.115329999999999927e+03 1.300000000000000044e+00 4.750000000000000000e+01 5.217300000000000182e+02 2.388030000000000200e+03 8.187979999999999563e+03 8.432000000000000384e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.886999999999999744e+01 2.326620000000000132e+01
1.640000000000000000e+02 -4.000000000000000192e-04 4.000000000000000192e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.425599999999999454e+02 1.589710000000000036e+03 1.410549999999999955e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.537500000000000000e+02 2.388150000000000091e+03 9.054780000000000655e+03 1.300000000000000044e+00 4.763000000000000256e+01 5.209500000000000455e+02 2.388150000000000091e+03 8.134069999999999709e+03 8.448399999999999466e+00 2.999999999999999889e-02 3.920000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.872999999999999687e+01 2.321539999999999893e+01
2.290000000000000000e+02 -8.999999999999999754e-04 -2.999999999999999737e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.425499999999999545e+02 1.585710000000000036e+03 1.406900000000000091e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.530599999999999454e+02 2.388059999999999945e+03 9.054129999999999200e+03 1.300000000000000044e+00 4.754999999999999716e+01 5.214800000000000182e+02 2.388090000000000146e+03 8.135609999999999673e+03 8.417099999999999582e+00 2.999999999999999889e-02 3.920000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.888000000000000256e+01 2.327479999999999905e+01
2.030000000000000000e+02 6.999999999999999929e-04 2.999999999999999737e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.430700000000000500e+02 1.586839999999999918e+03 1.415069999999999936e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.530000000000000000e+02 2.388190000000000055e+03 9.040870000000000800e+03 1.300000000000000044e+00 4.743999999999999773e+01 5.210000000000000000e+02 2.388099999999999909e+03 8.122340000000000146e+03 8.452299999999999258e+00 2.999999999999999889e-02 3.920000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.892000000000000171e+01 2.332219999999999871e+01
1.440000000000000000e+02 -2.299999999999999961e-03 1.000000000000000048e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.425800000000000409e+02 1.587460000000000036e+03 1.403119999999999891e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.538899999999999864e+02 2.388079999999999927e+03 9.050889999999999418e+03 1.300000000000000044e+00 4.729999999999999716e+01 5.219600000000000364e+02 2.388079999999999927e+03 8.133100000000000364e+03 8.411500000000000199e+00 2.999999999999999889e-02 3.920000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.897999999999999687e+01 2.337369999999999948e+01
2.380000000000000000e+02 1.000000000000000048e-04 -5.000000000000000104e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.418099999999999454e+02 1.585630000000000109e+03 1.389779999999999973e+03 1.461999999999999922e+01 2.160000000000000142e+01 5.546299999999999955e+02 2.388010000000000218e+03 9.058180000000000291e+03 1.300000000000000044e+00 4.717999999999999972e+01 5.223300000000000409e+02 2.388039999999999964e+03 8.138279999999999745e+03 8.364300000000000068e+00 2.999999999999999889e-02 3.910000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.911999999999999744e+01 2.346470000000000056e+01
2.600000000000000000e+01 5.999999999999999474e-04 -2.999999999999999737e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.432699999999999818e+02 1.589750000000000000e+03 1.419740000000000009e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.517799999999999727e+02 2.388179999999999836e+03 9.056219999999999345e+03 1.300000000000000044e+00 4.802000000000000313e+01 5.198099999999999454e+02 2.388219999999999800e+03 8.134289999999999964e+03 8.547700000000000742e+00 2.999999999999999889e-02 3.960000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.871000000000000085e+01 2.312790000000000035e+01
2.740000000000000000e+02 -1.100000000000000066e-03 -0.000000000000000000e+00 1.000000000000000000e+02 5.186699999999999591e+02 6.426399999999999864e+02 1.586000000000000000e+03 1.402490000000000009e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.545700000000000500e+02 2.388090000000000146e+03 9.057149999999999636e+03 1.300000000000000044e+00 4.735999999999999943e+01 5.223300000000000409e+02 2.388079999999999927e+03 8.139020000000000437e+03 8.443099999999999383e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.895000000000000284e+01 2.350209999999999866e+01
5.800000000000000000e+01 -1.199999999999999895e-03 -2.999999999999999737e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.426699999999999591e+02 1.595960000000000036e+03 1.410140000000000100e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.530700000000000500e+02 2.388150000000000091e+03 9.057309999999999491e+03 1.300000000000000044e+00 4.742999999999999972e+01 5.210000000000000000e+02 2.388130000000000109e+03 8.131619999999999891e+03 8.430899999999999395e+00 2.999999999999999889e-02 3.940000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.889999999999999858e+01 2.321480000000000032e+01
1.710000000000000000e+02 5.999999999999999474e-04 4.000000000000000192e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.428999999999999773e+02 1.593150000000000091e+03 1.402650000000000091e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.532500000000000000e+02 2.387989999999999782e+03 9.073290000000000873e+03 1.300000000000000044e+00 4.731000000000000227e+01 5.222599999999999909e+02 2.388019999999999982e+03 8.147300000000000182e+03 8.429399999999999338e+00 2.999999999999999889e-02 3.920000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.878000000000000114e+01 2.329489999999999839e+01
6.900000000000000000e+01 4.000000000000000192e-04 2.999999999999999737e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.431599999999999682e+02 1.594720000000000027e+03 1.415769999999999982e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.526599999999999682e+02 2.388150000000000091e+03 9.036389999999999418e+03 1.300000000000000044e+00 4.796000000000000085e+01 5.210900000000000318e+02 2.388260000000000218e+03 8.124970000000000255e+03 8.461899999999999977e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.864000000000000057e+01 2.319579999999999842e+01
1.420000000000000000e+02 -5.000000000000000104e-03 2.999999999999999737e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.423500000000000227e+02 1.585900000000000091e+03 1.403400000000000091e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.539900000000000091e+02 2.388090000000000146e+03 9.062840000000000146e+03 1.300000000000000044e+00 4.746999999999999886e+01 5.222200000000000273e+02 2.388070000000000164e+03 8.141069999999999709e+03 8.416399999999999437e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.893999999999999773e+01 2.341819999999999879e+01
2.730000000000000000e+02 4.000000000000000083e-03 -4.000000000000000192e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.419700000000000273e+02 1.580849999999999909e+03 1.392920000000000073e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.546399999999999864e+02 2.387949999999999818e+03 9.079370000000000800e+03 1.300000000000000044e+00 4.704999999999999716e+01 5.223200000000000500e+02 2.387960000000000036e+03 8.150619999999999891e+03 8.377200000000000202e+00 2.999999999999999889e-02 3.920000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.907000000000000028e+01 2.343499999999999872e+01
1.250000000000000000e+02 -1.399999999999999986e-03 -4.000000000000000192e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.429600000000000364e+02 1.591640000000000100e+03 1.407839999999999918e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.532000000000000455e+02 2.388119999999999891e+03 9.047340000000000146e+03 1.300000000000000044e+00 4.778999999999999915e+01 5.211299999999999955e+02 2.388119999999999891e+03 8.134210000000000036e+03 8.426700000000000301e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.879999999999999716e+01 2.324309999999999832e+01
1.430000000000000000e+02 -1.799999999999999951e-03 1.000000000000000048e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.420599999999999454e+02 1.580960000000000036e+03 1.399119999999999891e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.541100000000000136e+02 2.388050000000000182e+03 9.059149999999999636e+03 1.300000000000000044e+00 4.732999999999999829e+01 5.227699999999999818e+02 2.388050000000000182e+03 8.144609999999999673e+03 8.379400000000000404e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.884000000000000341e+01 2.334140000000000015e+01
9.300000000000000000e+01 -5.000000000000000104e-04 -2.999999999999999737e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.426699999999999591e+02 1.593420000000000073e+03 1.416599999999999909e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.525599999999999454e+02 2.388130000000000109e+03 9.052729999999999563e+03 1.300000000000000044e+00 4.771999999999999886e+01 5.205599999999999454e+02 2.388130000000000109e+03 8.137569999999999709e+03 8.473699999999999122e+00 2.999999999999999889e-02 3.920000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.879999999999999716e+01 2.323440000000000083e+01
8.200000000000000000e+01 2.599999999999999881e-03 2.999999999999999737e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.423700000000000045e+02 1.592269999999999982e+03 1.408119999999999891e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.537400000000000091e+02 2.388090000000000146e+03 9.068319999999999709e+03 1.300000000000000044e+00 4.753000000000000114e+01 5.213500000000000227e+02 2.388059999999999945e+03 8.147289999999999964e+03 8.434699999999999420e+00 2.999999999999999889e-02 3.920000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.875999999999999801e+01 2.329289999999999949e+01
4.700000000000000000e+01 2.399999999999999790e-03 -4.000000000000000192e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.434800000000000182e+02 1.589880000000000109e+03 1.417829999999999927e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.523099999999999454e+02 2.388239999999999782e+03 9.059579999999999927e+03 1.300000000000000044e+00 4.790999999999999659e+01 5.206799999999999500e+02 2.388210000000000036e+03 8.139729999999999563e+03 8.447100000000000719e+00 2.999999999999999889e-02 3.950000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.875999999999999801e+01 2.300720000000000098e+01
1.190000000000000000e+02 -2.599999999999999881e-03 4.000000000000000192e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.418200000000000500e+02 1.579519999999999982e+03 1.397359999999999900e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.548600000000000136e+02 2.388059999999999945e+03 9.057610000000000582e+03 1.300000000000000044e+00 4.717000000000000171e+01 5.227300000000000182e+02 2.388059999999999945e+03 8.138869999999999891e+03 8.422100000000000364e+00 2.999999999999999889e-02 3.920000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.900999999999999801e+01 2.354949999999999832e+01
1.080000000000000000e+02 -2.200000000000000133e-03 4.000000000000000192e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.420099999999999909e+02 1.582049999999999955e+03 1.405210000000000036e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.538999999999999773e+02 2.388030000000000200e+03 9.067489999999999782e+03 1.300000000000000044e+00 4.729999999999999716e+01 5.219800000000000182e+02 2.388030000000000200e+03 8.151420000000000073e+03 8.419000000000000483e+00 2.999999999999999889e-02 3.910000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.885999999999999943e+01 2.332789999999999964e+01
3.500000000000000000e+01 1.000000000000000048e-04 2.999999999999999737e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.430700000000000500e+02 1.597609999999999900e+03 1.417759999999999991e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.529600000000000364e+02 2.388070000000000164e+03 9.110270000000000437e+03 1.300000000000000044e+00 4.774000000000000199e+01 5.211599999999999682e+02 2.388070000000000164e+03 8.179189999999999600e+03 8.486700000000000799e+00 2.999999999999999889e-02 3.960000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.864000000000000057e+01 2.329650000000000176e+01
1.100000000000000000e+01 -1.299999999999999940e-03 2.000000000000000096e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.438300000000000409e+02 1.598910000000000082e+03 1.417410000000000082e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.529299999999999500e+02 2.388269999999999982e+03 9.054680000000000291e+03 1.300000000000000044e+00 4.799000000000000199e+01 5.198400000000000318e+02 2.388280000000000200e+03 8.130829999999999927e+03 8.498400000000000176e+00 2.999999999999999889e-02 3.950000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.871000000000000085e+01 2.316760000000000019e+01
1.100000000000000000e+02 2.999999999999999737e-04 -2.999999999999999737e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.427599999999999909e+02 1.586910000000000082e+03 1.397730000000000018e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.540700000000000500e+02 2.388039999999999964e+03 9.066549999999999272e+03 1.300000000000000044e+00 4.738000000000000256e+01 5.217100000000000364e+02 2.388059999999999945e+03 8.148729999999999563e+03 8.423500000000000654e+00 2.999999999999999889e-02 3.910000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.875000000000000000e+01 2.336179999999999879e+01
4.700000000000000000e+01 2.399999999999999790e-03 -2.999999999999999737e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.434800000000000182e+02 1.592319999999999936e+03 1.410799999999999955e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.531100000000000136e+02 2.388130000000000109e+03 9.069370000000000800e+03 1.300000000000000044e+00 4.742999999999999972e+01 5.214600000000000364e+02 2.388119999999999891e+03 8.145600000000000364e+03 8.465700000000000003e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.850999999999999801e+01 2.327049999999999841e+01
1.150000000000000000e+02 -1.899999999999999996e-03 -1.000000000000000048e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.422400000000000091e+02 1.581109999999999900e+03 1.394880000000000109e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.544700000000000273e+02 2.387989999999999782e+03 9.072680000000000291e+03 1.300000000000000044e+00 4.743999999999999773e+01 5.219099999999999682e+02 2.388019999999999982e+03 8.152630000000000109e+03 8.406900000000000261e+00 2.999999999999999889e-02 3.940000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.913000000000000256e+01 2.341760000000000019e+01
9.400000000000000000e+01 -2.399999999999999790e-03 -2.000000000000000096e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.420099999999999909e+02 1.587309999999999945e+03 1.408029999999999973e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.540399999999999636e+02 2.388090000000000146e+03 9.073709999999999127e+03 1.300000000000000044e+00 4.750999999999999801e+01 5.225499999999999545e+02 2.388010000000000218e+03 8.150449999999999818e+03 8.418599999999999639e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.884000000000000341e+01 2.324040000000000106e+01
1.220000000000000000e+02 3.000000000000000062e-03 -2.999999999999999737e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.428500000000000227e+02 1.588369999999999891e+03 1.407289999999999964e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.537000000000000455e+02 2.388170000000000073e+03 9.050209999999999127e+03 1.300000000000000044e+00 4.756000000000000227e+01 5.217400000000000091e+02 2.388119999999999891e+03 8.129970000000000255e+03 8.426000000000000156e+00 2.999999999999999889e-02 3.920000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.882999999999999829e+01 2.329449999999999932e+01
4.000000000000000000e+01 1.100000000000000066e-03 2.999999999999999737e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.435000000000000000e+02 1.594289999999999964e+03 1.422069999999999936e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.531900000000000546e+02 2.388179999999999836e+03 9.035260000000000218e+03 1.300000000000000044e+00 4.765999999999999659e+01 5.201799999999999500e+02 2.388110000000000127e+03 8.118109999999999673e+03 8.459300000000000708e+00 2.999999999999999889e-02 3.950000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.864000000000000057e+01 2.320479999999999876e+01
1.940000000000000000e+02 1.100000000000000066e-03 -4.000000000000000192e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.431799999999999500e+02 1.584450000000000045e+03 1.418910000000000082e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.538300000000000409e+02 2.388110000000000127e+03 9.052110000000000582e+03 1.300000000000000044e+00 4.765999999999999659e+01 5.214299999999999500e+02 2.388170000000000073e+03 8.126000000000000000e+03 8.440899999999999181e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.892000000000000171e+01 2.332560000000000144e+01
9.800000000000000000e+01 -1.699999999999999905e-03 2.999999999999999737e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.430800000000000409e+02 1.592450000000000045e+03 1.407789999999999964e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.542699999999999818e+02 2.388059999999999945e+03 9.080770000000000437e+03 1.300000000000000044e+00 4.728000000000000114e+01 5.210499999999999545e+02 2.388000000000000000e+03 8.156420000000000073e+03 8.438800000000000523e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.875999999999999801e+01 2.332639999999999958e+01
1.500000000000000000e+01 4.000000000000000192e-04 1.000000000000000048e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.435499999999999545e+02 1.603809999999999945e+03 1.428640000000000100e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.521399999999999864e+02 2.388190000000000055e+03 9.074340000000000146e+03 1.300000000000000044e+00 4.807000000000000028e+01 5.193799999999999955e+02 2.388239999999999782e+03 8.145609999999999673e+03 8.534399999999999764e+00 2.999999999999999889e-02 3.950000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.850999999999999801e+01 2.306490000000000151e+01
1.420000000000000000e+02 3.200000000000000153e-03 4.000000000000000192e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.425599999999999454e+02 1.593869999999999891e+03 1.402089999999999918e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.537100000000000364e+02 2.388070000000000164e+03 9.076049999999999272e+03 1.300000000000000044e+00 4.746999999999999886e+01 5.221799999999999500e+02 2.388070000000000164e+03 8.146399999999999636e+03 8.431800000000000850e+00 2.999999999999999889e-02 3.910000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.892000000000000171e+01 2.333510000000000062e+01
9.700000000000000000e+01 -5.999999999999999474e-04 -2.999999999999999737e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.421399999999999864e+02 1.583059999999999945e+03 1.403730000000000018e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.540499999999999545e+02 2.388019999999999982e+03 9.058950000000000728e+03 1.300000000000000044e+00 4.725000000000000000e+01 5.211399999999999864e+02 2.388030000000000200e+03 8.142270000000000437e+03 8.429399999999999338e+00 2.999999999999999889e-02 3.920000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.900000000000000000e+01 2.346890000000000143e+01
2.020000000000000000e+02 1.100000000000000066e-03 4.000000000000000192e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.425599999999999454e+02 1.591759999999999991e+03 1.409130000000000109e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.525000000000000000e+02 2.388070000000000164e+03 9.055579999999999927e+03 1.300000000000000044e+00 4.735999999999999943e+01 5.217300000000000182e+02 2.388150000000000091e+03 8.132939999999999600e+03 8.454399999999999693e+00 2.999999999999999889e-02 3.940000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.874000000000000199e+01 2.320339999999999847e+01
3.700000000000000000e+01 -2.000000000000000042e-03 1.000000000000000048e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.428500000000000227e+02 1.598099999999999909e+03 1.413789999999999964e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.533300000000000409e+02 2.388139999999999873e+03 9.054500000000000000e+03 1.300000000000000044e+00 4.785000000000000142e+01 5.213600000000000136e+02 2.388179999999999836e+03 8.139170000000000073e+03 8.445700000000000429e+00 2.999999999999999889e-02 3.940000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.857000000000000028e+01 2.325529999999999831e+01
1.820000000000000000e+02 1.199999999999999895e-03 -2.000000000000000096e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.416000000000000227e+02 1.584049999999999955e+03 1.407369999999999891e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.547200000000000273e+02 2.388019999999999982e+03 9.057989999999999782e+03 1.300000000000000044e+00 4.718999999999999773e+01 5.215499999999999545e+02 2.388039999999999964e+03 8.146800000000000182e+03 8.396399999999999864e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.906000000000000227e+01 2.345649999999999835e+01
1.410000000000000000e+02 -1.299999999999999940e-03 2.999999999999999737e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.416599999999999682e+02 1.586940000000000055e+03 1.403950000000000045e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.544800000000000182e+02 2.388019999999999982e+03 9.067899999999999636e+03 1.300000000000000044e+00 4.736999999999999744e+01 5.219099999999999682e+02 2.388030000000000200e+03 8.145430000000000291e+03 8.404099999999999682e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.914999999999999858e+01 2.336949999999999861e+01
1.630000000000000000e+02 2.899999999999999800e-03 -4.000000000000000192e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.430199999999999818e+02 1.588240000000000009e+03 1.420289999999999964e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.528700000000000045e+02 2.388110000000000127e+03 9.058020000000000437e+03 1.300000000000000044e+00 4.750999999999999801e+01 5.216499999999999773e+02 2.388159999999999854e+03 8.138270000000000437e+03 8.414699999999999847e+00 2.999999999999999889e-02 3.940000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.875000000000000000e+01 2.329870000000000019e+01
1.260000000000000000e+02 -6.999999999999999929e-04 -1.000000000000000048e-04 1.000000000000000000e+02 5.186699999999999591e+02 6.425900000000000318e+02 1.593190000000000055e+03 1.404160000000000082e+03 1.461999999999999922e+01 2.160999999999999943e+01 5.530299999999999727e+02 2.388099999999999909e+03 9.040549999999999272e+03 1.300000000000000044e+00 4.736999999999999744e+01 5.209700000000000273e+02 2.388150000000000091e+03 8.120010000000000218e+03 8.430999999999999162e+00 2.999999999999999889e-02 3.930000000000000000e+02 2.388000000000000000e+03 1.000000000000000000e+02 3.882000000000000028e+01 2.329019999999999868e+01
